Token,Short Name,Series,Company Name,Tick Size,Lot Size,Scrip Code,Scrip ID,Scrip Name,Issue Price,Face Value,ISIN,52 Weeks High,52 Weeks Low,Life Time High,Life Time Low,Exchange Code
750730,NAYRE1,C,NAYSAA SEC LTD RIGHTS ENT,21,1,750730,NAYSAA-RE,NAYSAA SEC LTD RIGHTS ENT,9,10,INE898Q20015,15,15,15,15,NAYSAA-RE
538668,NAYSEC,DR,MEGHNA INFRACON INFRA LTD,705.95,1,538668,MIIL,MEGHNA INFRACON INFRA LTD,470.65,10,INE898Q01015,619,192.1,619,11.81,MIIL
543280,NAZTEC,DR,NAZARA TECHNOLOGIES LIMITED,1043.75,1,543280,NAZARA,NAZARA TECHNOLOGIES LIMITED,695.85,4,INE418L01021,1124.15,590.85,1677.2,481.95,NAZARA
534309,NBCC,DR,NBCC (INDIA) LIMITED,111,1,534309,NBCC,NBCC (INDIA) LIMITED,74,1,INE095N01031,139.9,40.52,139.83,3.5,NBCC
51108,NBCOFS,DR,NBCC INDIA LTD OFS,0,1,51108,NBCOFS,NBCC INDIA LTD OFS,0,2,INE000000108,0,0,0,0,NBCOFS
972536,NBD319,DR,NABARD BD 31MR19 FVRS20000,23940,1,972536,NABARD31039,NABARD BD 31MR19 FVRS20000,15960,20000,INE261F09EZ1,19990,18000,19990,8800,NABARD31039
523242,NBFOOT,C,NB FOOTWEAR LTD,20.95,1,523242,NBFOOT,NB FOOTWEAR LTD,20.13,10,INE006F01018,20.55,4.06,180,1,NBFOOT
975397,NBSCD,DR,10.75%NIRMAL BANG SEC 20AUG25,120285.6,1,975397,1075NBSL25,10.75%NIRMAL BANG SEC 20AUG25,80190.4,1000,INE681R08067,0,0,0,0,1075NBSL25
519506,NCCBLU,C,NCC BLUE WATER PRODU,25.88,1,519506,,NCC BLUE WATER PRODU,24.88,10,INE630N01019,28.07,8.2,30,0.2,
531452,NCCFIN,C,NCC FINANCE LTD,1.1,1,531452,NCCFIN,NCC FINANCE LTD,1,10,INE768B01012,1.21,1.05,49.95,0.35,NCCFIN
511714,NCJINT,C,NIMBUS PROJECTS LIMITED,146.5,1,511714,NIMBSPROJ,NIMBUS PROJECTS LIMITED,140.8,10,INE875B01015,140.85,28.05,140.85,0.5,NIMBSPROJ
502168,NCLIND,DR,NCL INDUSTRIES LIMITED,237.65,1,502168,NCLIND,NCL INDUSTRIES LIMITED,158.45,10,INE732C01016,259.85,179.55,310,4.64,NCLIND
750712,NCLRE1,C,NCL RESEARCH FIN RIGHTS ENT,0.15,1,750712,NCLRESE-RE,NCL RESEARCH FIN RIGHTS ENT,0.07,1,INE132F20012,0.4,0.1,0.4,0.1,NCLRESE-RE
530557,NCLRES,DR,NCL RESEARCH AND FINANCIAL SER,0.76,1,530557,NCLRESE,NCL RESEARCH AND FINANCIAL SER,0.7,1,INE132F01038,1.43,0.46,12.41,0.35,NCLRESE
532196,NCLSEC,DR,NCL SECCOLOR,0,1,532196,,NCL SECCOLOR,0,10,INE527D01018,0,0,55,0.3,
511535,NDASEC,DR,NDA SECURITIES LTD,44.29,1,511535,NDASEC,NDA SECURITIES LTD,40.09,10,INE026C01013,89.29,17.31,89.29,1,NDASEC
512024,NDMET,C,NDMETAL INDUSTRIES LTD,107.1,1,512024,NDMETAL,NDMETAL INDUSTRIES LTD,96.9,10,INE643D01013,125,43.98,362.55,2.38,NDMETAL
543214,NDRAUT,DR,NDR AUTO COMPONENTS LTD,824.15,1,543214,NDRAUTO,NDR AUTO COMPONENTS LTD,674.35,10,INE07OG01012,1040.5,282.5,1040.5,28.74,NDRAUTO
532529,NDTV,DR,NEW DELHI TELEVISION LIMITED,197.9,1,532529,NDTV,NEW DELHI TELEVISION LIMITED,132,4,INE155G01029,306.55,162.15,567.85,19.2,NDTV
532649,NECLIF,C,NECTAR LIFESCIENCES LIMITED,36.43,1,532649,NECLIFE,NECTAR LIFESCIENCES LIMITED,32.97,1,INE023H01027,56.39,21.25,60.9,7.2,NECLIFE
511264,NEDBAN,DR,NEDUNGADI BANK LTD,0,1,511264,,NEDUNGADI BANK LTD,0,10,INE586A01010,0,0,149,10,
508670,NEEAGR,DR,NEELAMALAI AGRO INDUSTRIES LTD,5391.9,1,508670,NEAGI,NEELAMALAI AGRO INDUSTRIES LTD,3594.6,10,INE605D01012,5390,3150,5390,12.5,NEAGI
508867,NEECON,DR,NEW MARKETS ADVISORY LIMITED,9.55,1,508867,NEWMKTADV,NEW MARKETS ADVISORY LIMITED,8.65,10,INE800K01014,0,0,2000,2,NEWMKTADV
526391,NEEMOT,C,NEELKANT MOTELS & HO,1.63,1,526391,NEELKNT,NEELKANT MOTELS & HO,1.49,10,INE882F01012,4.7,1.05,149,0.75,NEELKNT
539409,NEEPAP,DR,NEERAJ PAPER MARKETING LTD,22.99,1,539409,NEERAJ,NEERAJ PAPER MARKETING LTD,18.81,10,INE894J01019,23,13.05,39.9,5.8,NEERAJ
531049,NEEROC,C,NEELKANTH ROCKMINERALS LTD,14.5,1,531049,NEELKAN,NEELKANTH ROCKMINERALS LTD,13.12,10,INE741D01015,17.85,8.75,31.85,0.5,NEELKAN
519560,NEHINT,C,NEHA INTERNATIONAL LTD,0.75,1,519560,NEHAINT,NEHA INTERNATIONAL LTD,0.69,10,INE874D01022,4.11,0.55,271.7,0.55,NEHAINT
519610,NEHPRO,DR,NEHA PROTEINS,3.15,1,519610,,NEHA PROTEINS,2.85,10,,9.4,1,18,1,
539016,NEIIND,DR,NEIL INDUSTRIES LIMITED,17.02,1,539016,NEIL,NEIL INDUSTRIES LIMITED,11.36,10,INE396C01010,22.84,10.16,132.9,4.3,NEIL
504112,NELCO,DR,NELCO LIMITED,1061.55,1,504112,NELCO,NELCO LIMITED,707.75,10,INE045B01015,1335.8,647.65,1335.8,2.2,NELCO
532864,NELLIM,DR,NELCAST LIMITED,139.2,1,532864,NELCAST,NELCAST LIMITED,92.8,2,INE189I01024,194.5,115.45,194.5,3.32,NELCAST
542665,NEOCHE,DR,NEOGEN CHEMICALS LIMITED,2160.45,1,542665,NEOGEN,NEOGEN CHEMICALS LIMITED,1767.65,10,INE136S01016,2385.95,1148.8,1933.7,240.55,NEOGEN
526195,NEOIND,C,NEOGEM INDIA LIMITED,3,1,526195,NOGMIND,NEOGEM INDIA LIMITED,2.72,10,INE552E01014,4.78,2.3,31.25,1,NOGMIND
514332,NEOINF,C,NEO INFRACON LIMITED,29.1,1,514332,NEOINFRA,NEO INFRACON LIMITED,26.34,10,INE216I01017,28,12.37,81,1.5,NEOINFRA
974926,NEOND1,DR,11.5% Neogrowth Credit Jun 24,29250,1,974926,1150NGCPL24,11.5% Neogrowth Credit Jun 24,19500,100000,INE814O07410,0,0,0,0,1150NGCPL24
975077,NEOND2,DR,11.25% Neogrowth Credit Sep 24,30000,1,975077,1125NGCPL24,11.25% Neogrowth Credit Sep 24,20000,100000,INE814O07451,0,0,0,0,1125NGCPL24
975119,NEOND3,DR,11.25% Neogrowth Credit Oct 24,118760.44,1,975119,1125NEO24B,11.25% Neogrowth Credit Oct 24,79173.64,100000,INE814O07477,0,0,0,0,1125NEO24B
974962,NEOND4,DR,12% Neogrowth Credit Dec 24,20000.4,1,974962,12NEO24,12% Neogrowth Credit Dec 24,13333.6,100000,INE814O07428,0,0,0,0,12NEO24
975097,NEOND5,DR,11.25% Neogrowth Credit Dec 24,24000,1,975097,1125NEO24A,11.25% Neogrowth Credit Dec 24,16000,100000,INE814O07469,0,0,0,0,1125NEO24A
975278,NEOND6,DR,12.55% Neogrowth Credit Aug 25,108000,1,975278,1255NEO25,12.55% Neogrowth Credit Aug 25,72000,100000,INE814O07485,0,0,0,0,1255NEO25
975431,NEOND7,DR,11.75% NEOGROWTH CREDIT FEB 26,90000,1,975431,1175NCPL26,11.75% NEOGROWTH CREDIT FEB 26,60000,100000,INE814O07493,0,0,0,0,1175NCPL26
544269,NEOPIZ,DR,NEOPOLITAN PIZZA AND FOODS LTD,31.16,1,544269,NPFL,NEOPOLITAN PIZZA AND FOODS LTD,20.78,10,INE471R01019,28.4,18.29,28.4,18.29,NPFL
523820,NEOSAC,C,NEO CORP INTERNATIONAL LTD,1.59,1,523820,NEOCORP,NEO CORP INTERNATIONAL LTD,1.45,10,INE851C01014,5.46,1.52,79.25,0.6,NEOCORP
500452,NEPAGR,DR,NEPC AGRO FOODS LTD,1.38,1,500452,NEPCAGRO,NEPC AGRO FOODS LTD,0.92,10,INE587A01018,3.4,1,93.75,1,NEPCAGRO
512522,NEPEXP,C,NEPTUNE EXPORTS,0.02,1,512522,,NEPTUNE EXPORTS,0.01,10,INE066X01015,0,0,3,2,
500301,NEPIND,C,NEPC INDIA LTD,0.86,1,500301,NEPCMICON,NEPC INDIA LTD,0.78,10,INE588A01016,2.44,0.82,174.55,0.82,NEPCMICON
531077,NEPPAP,DR,NEPC PAPER & BOARD LTD,0.68,1,531077,NEPCPAPER,NEPC PAPER & BOARD LTD,0.62,10,INE471B01013,1.1,0.65,65,0.65,NEPCPAPER
